,name_of_district,name_of_ITI,ITI_code,more_details,Type
1881,GONDA,JAGDAMBASHARAN SINGH PRIVATE ITI [2387] - GONDA,2387,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2387,Private
1882,GONDA,DEENDAYAL PRIVATE ITI [1208 ] - GONDA,1208,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1208,Private
1883,GONDA,MODERN PRIVATE ITI [1277 ] - GONDA,1277,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1277,Private
1884,GONDA,PANDIT DEENDAYAL UPADHAYA PRIVATE ITI [1317 ] - GONDA,1317,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1317,Private
1885,GONDA,JANTA PRIVATE ITI [2033 ] - GONDA,2033,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2033,Private
1886,GONDA,"SMT. KEWLA DEVI PRIVATE ITI [3815], GONDA",3815,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3815,Private
1887,GONDA,"THAKUR DILIP SINGH PRIVATE ITI [ 3685], GONDA",3685,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3685,Private
1888,GONDA,"NARENDRA MEMORIAL [2543], ISMILPUR, GONDA",2543,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2543,Private
1889,GONDA,"SHRI HARI RAM CHAUHAN PRIVATE ITI [4058], GONDA",4058,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4058,Private
1890,GONDA,SAVITA PRIVATE ITI [1325 ] - GONDA,1325,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1325,Private
1891,GONDA,SHRI MAA PRIVATE ITI [1247 ] - GONDA,1247,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1247,Private
1892,SHRAVASTI,"SAHAB RAM SINGH PRIVATE ITI,[2469] - SHRAVASTI",2469,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2469,Private
1893,BALRAMPUR,LOK SEWA PRIVATE ITI [1224 ] - BALRAMPUR,1224,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1224,Private
1894,BALRAMPUR,"JANKRANTI PRIVATE ITI [3441], BALRAMPUR",3441,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3441,Private
1895,VARANASI,"LALITA DEVI INDUSTRIAL TRAINING INSTITUTE PRIVATE ITI [3444], VARANASI",3444,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3444,Private
1896,VARANASI,"KALAWATI PRIVATE ITI [3628], VARANASI",3628,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3628,Private
1897,VARANASI,"KAMALA PRASAD PRIVATE ITI [3967], VARANASI",3967,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3967,Private
1898,VARANASI,"BABA INDUSTRIAL TRAINING PRIVATE ITI [3941], VARANASI",3941,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3941,Private
1899,VARANASI,"K P S PRIVATE ITI [3227], VARANASI",3227,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3227,Private
1900,VARANASI,"R R D GAUTAM NATIONAL PRIVATE ITI [3210], VARANASI",3210,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3210,Private
1901,VARANASI,"SARASWATI PRIVATE ITI [3756], VARANASI",3756,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3756,Private
1902,VARANASI,"MAA SHARDA PRIVATE ITI [3850], VARANASI",3850,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3850,Private
1903,VARANASI,"MAA VIDHYAVASINI PRIVATE ITI [3929], VARANASI",3929,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3929,Private
1904,VARANASI,"M.G.S. PRIVATE ITI [3893], VARANASI",3893,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3893,Private
1905,VARANASI,"JAI MA SHITALA PRIVATE ITI [3674], VARANASI",3674,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3674,Private
1906,VARANASI,"H K S MEMORIAL PRIVATE ITI [3434], VARANASI",3434,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3434,Private
1907,VARANASI,"SUNSHINE KRISHNA PRIVATE ITI [3577], VARANASI",3577,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3577,Private
1908,VARANASI,"PANWASI DEVI PRIVATE ITI [3882], VARANASI",3882,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3882,Private
1909,VARANASI,SAMADHAN MAHILA SHILP KALA PRASHIKSHAN KENDRA PRIVATE ITI [1632 ] - VARANASI,1632,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1632,Private
1910,VARANASI,SANT KABIR PRIVATE ITI [1935] - VARANASI,1935,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1935,Private
1911,VARANASI,R.S. PRIVATE ITI [1884 ] - VARANASI,1884,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1884,Private
1912,VARANASI,MANNI DEVI SHAYAM LAL PRIVATE ITI [1800 ] - VARANASI,1800,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1800,Private
1913,VARANASI,DEV PRIVATE ITI [1828 ] - VARANASI,1828,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1828,Private
1914,VARANASI,R.D. PRIVATE ITI [1708 ] - VARANASI,1708,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1708,Private
1915,VARANASI,MARKANDEY PRIVATE ITI [1721 ] - VARANASI,1721,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1721,Private
1916,VARANASI,DEWA PRIVATE ITI [1730 ] - VARANASI,1730,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1730,Private
1917,VARANASI,SMRITI PRIVATE ITI [1739 ] - VARANASI,1739,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1739,Private
1918,VARANASI,THE IETE PRIVATE ITI [1760 ] - VARANASI,1760,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1760,Private
1919,VARANASI,"SHIVAKANT PRIVATE ITI,[2446] - VARANASI",2446,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2446,Private
1920,VARANASI,"SARDAR VALLABHBHAI PATEL PRIVATE ITI [2512] RAJATALAB, VARANASI",2512,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2512,Private
1921,VARANASI,P.D. GROUP OF PRIVATE ITI [2189 ] - VARANASI,2189,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2189,Private
1922,VARANASI,SHRI ADITYA NARAYAN SINGH PRIVATE ITI [2192 ] - VARANASI,2192,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2192,Private
1923,VARANASI,SANTUSHTI PRIVATE ITI [2195 ] - VARANASI,2195,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2195,Private
1924,VARANASI,MOOLCHANDRA PRIVATE ITI [2197] - VARANASI,2197,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2197,Private
1925,VARANASI,MAA VINDHYAVASINI PRIVATE ITI [2213 ] - VARANASI,2213,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2213,Private
1926,VARANASI,BABU HARIVANSH BAHADUR PRIVATE ITI [1860] - VARANASI,1960,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1960,Private
1927,VARANASI,"MICROTEK PRIVATE ITI [2714], VARANASI",2714,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2714,Private
1928,VARANASI,SHRI SAI PRIVATE ITI [2949] BHITI BYE PASS RAMNAGAR VARANASI,2949,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2949,Private
1929,VARANASI,R.N. PRIVATE ITI [1928 ] - VARANASI,1928,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1928,Private
1930,VARANASI,SHRI SHIV SHANKAR PRIVATE ITI [2432] - VARANASI,2432,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2432,Private
1931,VARANASI,SARNATH PRIVATE ITI [2207 ] - VARANASI,2207,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2207,Private
1932,VARANASI,SHARDA PRIVATE ITI [2209 ] - VARANASI,2209,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2209,Private
1933,VARANASI,VAANI NATIONAL PRIVATE ITI [2211 ] - VARANASI,2211,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2211,Private
1934,VARANASI,SANT SAI PRIVATE ITI [2193 ] - VARANASI,2193,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2193,Private
1935,VARANASI,RAJ PATI SHUKLA PRIVATE ITI [2190 ] - VARANASI,2190,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2190,Private
1936,VARANASI,ADARSH RASHTRIYA PRIVATE ITI [1633 ] - VARANASI,1633,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1633,Private
1937,VARANASI,PURVANCHAL PRIVATE ITI [1634 ] - VARANASI,1634,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1634,Private
1938,VARANASI,"DUX PRIVATE ITI [1635], MARUTI NAGAR, MADARWA RAMANA-VARANASI",1635,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1635,Private
1939,VARANASI,GRAMYA BHARTI PRIVATE ITI [1678 ] - VARANASI,1678,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1678,Private
1940,VARANASI,BABU HARBANSH BAHADUR SINGH PRIVATE ITI [1703 ] - VARANASI,1703,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1703,Private
1941,VARANASI,SRI SHIV DAS PRIVATE ITI [1710 ] - VARANASI,1710,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1710,Private
1942,VARANASI,K.D.S. PRIVATE ITI [1720 ] - VARANASI,1720,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1720,Private
1943,VARANASI,M.P NATIONAL PRIVATE ITI [1750 ] - VARANASI,1750,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1750,Private
1944,VARANASI,GAYA SINGH PRIVATE ITI [1776 ] - VARANASI,1776,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1776,Private
1945,VARANASI,S.R. PRIVATE ITI [1779 ] - VARANASI,1779,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1779,Private
1946,VARANASI,R.M.S. PRIVATE ITI [1791 ] - VARANASI,1791,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1791,Private
1947,VARANASI,SUNSHINE PRIVATE ITI [1803 ] - VARANASI,1803,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1803,Private
1948,VARANASI,NALANDA VOCATIONAL TRAINING CENTRE [1799 ] - VARANASI,1799,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1799,Private
1949,VARANASI,"SIDDHARTH ITI [1829 ] PALHIPATTI, VARANASI",1829,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1829,Private
1950,VARANASI,B.N. PRIVATE ITI [1841 ] - VARANASI,1841,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1841,Private
1951,VARANASI,RED ROSE PRIVATE ITI [1843 ] - VARANASI,1843,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1843,Private
1952,VARANASI,SATYA NARAYAN SINGH PRIVATE ITI [1848 ] - VARANASI,1848,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1848,Private
1953,VARANASI,YOGIRAJ DHAYANANAND PRIVATE ITI [1850 ] - VARANASI,1850,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1850,Private
1954,VARANASI,V.B.S. MEMOIRAL PRIVATE ITI [1855 ] - VARANASI,1855,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1855,Private
1955,VARANASI,SARASWATI PRIVATE ITI [1866 ] - VARANASI,1866,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1866,Private
1956,VARANASI,BABU SHONHU PRIVATE ITI [1888 ] - VARANASI,1888,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1888,Private
1957,VARANASI,ASHA PRIVATE ITI [1891 ] - VARANASI,1891,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1891,Private
1958,VARANASI,SHRI KRISHNA PRIVATE ITI [2201] - VARANASI,2201,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2201,Private
1959,VARANASI,RAMA PRIVATE ITI [2205] - VARANASI,2205,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2205,Private
1960,VARANASI,SHRI RAJNARAYAN PRIVATE ITI [2215] - VARANASI,2215,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2215,Private
1961,VARANASI,"LAVKUSH PRIVATE ITI [2718], VARANASI",2718,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2718,Private
1962,VARANASI,"JAHARANGI PRIVATE ITI [2650], VARANASI",2650,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2650,Private
1963,VARANASI,"GRAMODAYA PRIVATE ITI [2613], KUMHARPURA PULWARIA SADAR, VARANASI",2613,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2613,Private
1964,VARANASI,"RAMMURTI SMARKAK PRIVATE ITI [2519], TIKRI, VARANASI",2519,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2519,Private
1965,VARANASI,"SHREE AKSHAIBAR SINGH MEMORIAL PRIVATE ITI [2854], VARANASI",2854,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2854,Private
1966,VARANASI,"SHREE PARAM HANS PRIVATE ITI [2983] , CHHATERI, MANAPUR, KACHHAWA ROAD, VARANASI",2983,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2983,Private
1967,VARANASI,"SHIVAM PRIVATE ITI [2972] , KAVIRAMPUR BADAGOAN, VARANASI",2972,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2972,Private
1968,VARANASI,"V. R. PRIVATE ITI [2970],VARANASI VEERBHANPUR RAJATALAB",2970,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2970,Private
1969,VARANASI,"SUMAN PRIVATE ITI [3105], VARANASI",3105,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3105,Private
1970,VARANASI,"CAMBRIDGE PRIVATE ITI [3051], VARANASI",3051,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3051,Private
1971,VARANASI,"SAI RAJ PRIVATE ITI [3216], VARANASI",3216,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3216,Private
1972,VARANASI,MANJU SRIVASTAVA PRIVATE ITI [2203 ] - VARANASI,2203,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2203,Private
1973,VARANASI,M.P.MEMORIAL PRIVATE ITI [2199 ] - VARANASI,2199,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2199,Private
1974,VARANASI,GAURAV PRIVATE ITI [2187 ] - VARANASI,2187,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2187,Private
1975,VARANASI,AISHVARYA PRIVATE ITI [2400] - VARANASI,2400,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2400,Private
1976,VARANASI,NANDANITI BIRBHANPUR [1630 ] - VARANASI,1630,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1630,Private
1977,VARANASI,"RAJATALAB PRIVATE ITI [1631] RAJATALAB, VARANASI",1631,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1631,Private
1978,VARANASI,"J.S. ITI [1655 ] PALHIPATTI, VARANASI",1655,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1655,Private
1979,VARANASI,P.D. PRIVATE ITI [1775 ] - VARANASI,1775,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1775,Private
1980,VARANASI,ADARSH PRIVATE ITI [1778 ] - VARANASI,1778,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1778,Private
1981,VARANASI,SARNATH PRIVATE ITI [1820 ] - VARANASI,1820,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1820,Private
1982,VARANASI,SHAMBHOO NATH SINGH PRIVATE ITI [1830 ] - VARANASI,1830,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1830,Private
1983,VARANASI,ANSHIKA PRIVATE ITI [1842 ] - VARANASI,1842,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1842,Private
1984,VARANASI,PREMLATA PRIVATE ITI [1862 ] - VARANASI,1862,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1862,Private
1985,VARANASI,M.S. PRIVATE ITI [1883 ] - VARANASI,1883,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1883,Private
1986,VARANASI,RAMDEV PRIVATE ITI [1890 ] - VARANASI,1890,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1890,Private
1987,VARANASI,LILAWATI PRIVATE ITI [1906 ] - VARANASI,1906,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1906,Private
1988,VARANASI,B S PRIVATE ITI [1921] - VARANASI,1921,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1921,Private
1989,VARANASI,BABU LOKNATH SINGH PRIVATE ITI [1923 ] - VARANASI,1923,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1923,Private
1990,VARANASI,"JAGADISH CHANDRA MISHRA PRIVATE ITI [3519], VARANASI",3519,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3519,Private
1991,VARANASI,"HARI BANDHU PRIVATE ITI [3706], VARANASI",3706,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3706,Private
1992,VARANASI,"JAI SRI MARKANDEY PRIVATE ITI [3206], VARANASI",3206,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3206,Private
1993,VARANASI,"J.S. PRIVATE ITI [2616] SADHOGANJ, VARANASI",2616,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2616,Private
1994,VARANASI,"GEETA PRIVATE ITI NEAR RAILWAY CROSSING [2659], VARANASI",2659,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2659,Private
1995,VARANASI,"SHRI MARKANDEY PRIVATE ITI [2688], VARANASI",2688,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2688,Private
1996,VARANASI,"G.S.S PRIVATE ITI [2776], VARANASI",2776,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2776,Private
1997,VARANASI,"NIRMAL PRIVATE ITI [2997], PUREDHOORSHAH NIYAR SADAR, VARANASI",2997,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2997,Private
1998,GHAZIPUR,"SHRI DHANESHWAR SHIKSHA EVAM PRASHIKSHAN SANSTHAN [2796], GHAZIPUR",2796,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2796,Private
1999,GHAZIPUR,"LUTAWAN PRIVATE ITI [2847], GHAZIPUR",2847,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2847,Private
2000,GHAZIPUR,"JAMUNA SINGH SWAMI PRIVATE ITI [2840], GHAZIPUR",2840,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2840,Private
2001,GHAZIPUR,"SHRI VIJAY PRIVATE ITI [2691], GHAZIPUR",2691,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2691,Private
2002,GHAZIPUR,"RAJARAM PRIVATE ITI [2670], GHAZIPUR",2670,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2670,Private
2003,GHAZIPUR,"CHANDRA PRIVATE PRIVATE ITI [3217], GHAZIPUR",3217,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3217,Private
2004,GHAZIPUR,"DR. T H PRIVATE ITI [3174], GHAZIPUR",3174,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3174,Private
2005,GHAZIPUR,"MA GAYATRI AUDYOGIK PRASHIKSHAN CENTRE PRIVATE ITI [3154], GHAZIPUR",3154,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3154,Private
2006,GHAZIPUR,"PURUSHOTTAM PRIVATE ITI [3330], GHAZIPUR",3330,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3330,Private
2007,GHAZIPUR,"SHRI PALAKDHARI PRIVATE ITI [3335], GHAZIPUR",3335,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3335,Private
2008,GHAZIPUR,"JANARDAN SINGH KUSHWAHA PRIVATE ITI [3652], GHAZIPUR",3652,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3652,Private
2009,GHAZIPUR,"MA KALI ADARSH PRIVATE ITI [3673], GHAZIPUR",3673,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3673,Private
2010,GHAZIPUR,"RSL PRIVATE ITI [3463 ], GHAZIPUR",3463,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3463,Private
2011,GHAZIPUR,"SHRI MUNNAR PRIVATE ITI [3468], GHAZIPUR",3468,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3468,Private
2012,GHAZIPUR,"K.D. PRIVATE ITI [3801], GHAZIPUR",3801,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3801,Private
2013,GHAZIPUR,"HARIVANSHI DWARIKA PRIVATE ITI [4029], GHAZIPUR",4029,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4029,Private
2014,GHAZIPUR,"SANT KINARAM PRIVATE ITI [4046], GHAZIPUR",4046,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4046,Private
2015,GHAZIPUR,"BABA KINARAM PRIVATE ITI [4008], GHAZIPUR",4008,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=4008,Private
2016,GHAZIPUR,RAJAN PRIVATE ITI [1934 ] - GHAZIPUR,1934,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1934,Private
2017,GHAZIPUR,SHRI BALESHWAR PANDEY PRIVATE ITI [1865 ] - GHAZIPUR,1865,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1865,Private
2018,GHAZIPUR,L.C.C PRIVATE ITI [1796 ] - GHAZIPUR,1796,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1796,Private
2019,GHAZIPUR,RESHMI PRIVATE ITI [1679 ] - GHAZIPUR,1679,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1679,Private
2020,GHAZIPUR,SRI BAJRANG PRIVATE ITI [1684 ] - GHAZIPUR,1684,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=1684,Private
2021,GHAZIPUR,BABA B.N.M NATIONAL PRIVATE ITI [2404] - GHAZIPUR,2404,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2404,Private
2022,GHAZIPUR,RAMAKANAT PRIVATE ITI [2168] - GHAZIPUR,2168,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2168,Private
2023,GHAZIPUR,AWADHOOT BHAGWAN PRIVATE ITI [2131] - GHAZIPUR,2131,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2131,Private
2024,GHAZIPUR,MATA SHANTI PRIVATE ITI [2133] - GHAZIPUR,2133,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2133,Private
2025,GHAZIPUR,SHIVKUMAR RAI PRIVATE ITI [2134 ] - GHAZIPUR,2134,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2134,Private
2026,GHAZIPUR,ADARSH PRIVATE ITI [2149] - GHAZIPUR,2149,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=2149,Private
2027,GHAZIPUR,"SRI MOTILAL PRIVATE ITI [3218], GHAZIPUR",3218,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3218,Private
2028,GHAZIPUR,"SHRI CHANDRABALI PRIVATE ITI [3239], GHAZIPUR",3239,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3239,Private
2029,GHAZIPUR,"R N GLOBAL PRIVATE ITI [3213], GHAZIPUR",3213,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3213,Private
2030,GHAZIPUR,"S K S PRIVATE ITI [3205], GHAZIPUR",3205,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3205,Private
2031,GHAZIPUR,"SHRI A K NATIONAL PRIVATE ITI [3207], GHAZIPUR",3207,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3207,Private
2032,GHAZIPUR,"SHRI B N M NATIONAL PRIVATE ITI [3208], GHAZIPUR",3208,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3208,Private
2033,GHAZIPUR,"SHIV PRATAP PRIVATE ITI [3118], GHAZIPUR",3118,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3118,Private
2034,GHAZIPUR,"DR. PANKAJ PRIVATE ITI [3156], GHAZIPUR",3156,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3156,Private
2035,GHAZIPUR,"CHANDRA DEO PRIVATE ITI [3157], GHAZIPUR",3157,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3157,Private
2036,GHAZIPUR,"VIJAY PRIVATE ITI [3158], GHAZIPUR",3158,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3158,Private
2037,GHAZIPUR,"S M PRIVATE ITI [3175], GHAZIPUR",3175,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3175,Private
2038,GHAZIPUR,"PREMCHANDRA PRIVATE ITI [3172], GHAZIPUR",3172,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3172,Private
2039,GHAZIPUR,"BABA BHAGELU DAS PRIVATE ITI [3164], GHAZIPUR",3164,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3164,Private
2040,GHAZIPUR,"S P S PRIVATE ITI [3165], GHAZIPUR",3165,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3165,Private
2041,GHAZIPUR,"JAI BAJARANG PRIVATE ITI [3295], GHAZIPUR",3295,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3295,Private
2042,GHAZIPUR,"GANESHA PRIVATE ITI [3270], GHAZIPUR",3270,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3270,Private
2043,GHAZIPUR,"SHRI PALTU PRIVATE ITI [3274], GHAZIPUR",3274,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3274,Private
2044,GHAZIPUR,"NEW NATIONAL PRIVATE ITI [3294], GHAZIPUR",3294,http://apps.vppup.in/General/frmitiProfilePageDetails_New.aspx?j=3294,Private
